word,human_count,machine_count,human_rate,machine_rate,dominant_class,dominance_ratio,chi2,p_value,significant
kwemthetho,0,49,0.0,0.005998,machine,inf,47.3795,0.0,True
lezizindlela,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
libalele,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zethrasthi,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
lwezikhulu,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
bacabangele,0,24,0.0,0.002938,machine,inf,22.1783,2e-06,True
ukukhankasa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
eliyisipesheli,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
umcako,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
ngokulingene,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
kuklonyeliswe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ezimkhakheni,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
somenzi,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
dife,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ngithokozisa,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
bokulandelela,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
zezenhlalonhle,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nalobo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
zoshonile,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
okubhekwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
elizinzile,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
iziphathi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
wasehhovisi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
okuncibilikiswayo,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
isasasa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ephesentini,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kokubuyela,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
loku,384,0,0.046789,0.0,human,inf,389.4065,0.0,True
neafrika,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kokuphakathi,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
oluhloselwe,0,15,0.0,0.001836,machine,inf,13.1421,0.000289,True
zokuqikelela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
yokucutshungulwa,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
esilingene,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
specified,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
indlebe,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
zokucindezelwa,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
abahlukumezeka,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
nezamalungelo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
metro,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
kuhlangatshezwana,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
ngokuhlasela,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
siveze,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
esiyothathwa,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
isikwenetu,48,0,0.005849,0.0,human,inf,45.9436,0.0,True
kungahle,23,0,0.002802,0.0,human,inf,20.9738,5e-06,True
ishicilela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
eseqile,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ezimbizweni,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lomzali,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
effective,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
kokuthintana,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
yokunxephezela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
izilayelo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
lobungoti,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
njengokuqondwe,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ababephatha,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
enganeliseki,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
yowesifazane,25,0,0.003046,0.0,human,inf,22.9669,2e-06,True
behlabelela,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
continuous,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
khululeka,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
yokushushisa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
elitholiwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
uzoqalisa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nemigwamanda,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zingakhuthaza,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
kushone,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ngokuyikho,87,0,0.010601,0.0,human,inf,85.0757,0.0,True
wabakhiqizi,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
kwamakomiti,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
sabelozimali,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
wukudla,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
zesevisi,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
ohlinzekelwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
isimiselo,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
elethula,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
njengomakhelwane,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ebhukwaneni,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
lohlobo,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
ukuhlinzekelwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kumamitha,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
izilwimi,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
okungesilo,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
usilomo,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
kokwenganyelwa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kuxuba,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
yenkulumo,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
wokunikezela,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
nabaxhumanisi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
imec,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
lwedluliselwe,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
kwekwata,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ekwenyuseni,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
bemikhakha,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ngculazi,117,0,0.014256,0.0,human,inf,115.3094,0.0,True
bazokwazisa,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ezokukhangisa,0,15,0.0,0.001836,machine,inf,13.1421,0.000289,True
ngenhlso,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ebuye,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
qha,46,0,0.005605,0.0,human,inf,43.9423,0.0,True
elakhethwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
nabantulayo,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
angabuye,26,0,0.003168,0.0,human,inf,23.9638,1e-06,True
nomnikezeli,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
abavolontiya,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
yezamaphoyisa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kweqophelo,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
eyinkampani,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
nezinzwa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
mapstrategy,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
okwangenwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ibhlogo,0,10,0.0,0.001224,machine,inf,8.1457,0.004316,True
inikwe,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
zokwaba,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
buphila,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
ongachithwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
buphakathi,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
okuyovunyelwana,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
zasemayini,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
libekwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ehlotshaniswa,0,19,0.0,0.002326,machine,inf,17.1541,3.4e-05,True
izinamba,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
abangenamsebenzi,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
aku,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
sibhalisela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nabondliwa,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ngovuma,0,17,0.0,0.002081,machine,inf,15.147,9.9e-05,True
siguqule,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ushiyela,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
elingelihle,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
lalapho,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
ethebulini,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
baziqhenya,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
sokulumbanisa,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
ishumi,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
yokumele,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
kukhanselwa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
ungavuli,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
ngokupheleleyo,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
bophiko,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kulinywa,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
weseka,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ukuchezula,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
angadliwa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
lwamakhompyutha,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
komendo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
lingakapheli,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kokwaneliseka,0,21,0.0,0.00257,machine,inf,19.1628,1.2e-05,True
congo,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
nx,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
esidi,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
ongumholi,0,17,0.0,0.002081,machine,inf,15.147,9.9e-05,True
yaselokshini,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
siyinto,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lelaboratory,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
agriculture,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
ukuhlakula,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
nomlobi,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ubelokhu,0,54,0.0,0.00661,machine,inf,52.4314,0.0,True
etekisini,23,0,0.002802,0.0,human,inf,20.9738,5e-06,True
augmented,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ezaya,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
efuya,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
lokuphilisana,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kwamaqophelo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
asisebenziseni,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
isiphelelwe,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
okuvelayo,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
kuyobe,24,0,0.002924,0.0,human,inf,21.9702,3e-06,True
kuvumele,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
amise,25,0,0.003046,0.0,human,inf,22.9669,2e-06,True
wonkana,83,0,0.010113,0.0,human,inf,81.0531,0.0,True
angethula,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
alandelwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
wezemihlaba,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
ayisishagalombili,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
icheckers,0,19,0.0,0.002326,machine,inf,17.1541,3.4e-05,True
saqondiswa,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
nezikhalo,14,0,0.001706,0.0,human,inf,12.0231,0.000525,True
kuphephiswe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
temsilisa,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ngokwendawo,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
rye,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ebuswa,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
esiqokiwe,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
nemizila,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
minute,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
owesibili,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
smartphone,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
somqulu,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ekumvume,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ukuphendulela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
lwezokwakha,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
owenzeke,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
eyenziwayo,32,0,0.003899,0.0,human,inf,29.95,0.0,True
neziga,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
sikhuthazelele,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
kuhluka,0,23,0.0,0.002815,machine,inf,21.1728,4e-06,True
nekhasimende,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
siphukuphuku,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
nokuklelisa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
angayidingela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
osuke,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
bendiza,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kanganani,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
okusolakala,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
amathini,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
zomqashi,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
lenzeni,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
akukhulisi,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
ngesamba,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
kusinqumo,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
azwe,0,11,0.0,0.001346,machine,inf,9.1423,0.002498,True
mazinga,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
etshaneni,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ebaluliwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
wagcine,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ofisini,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
sikwazise,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
nokusansimbi,31,0,0.003777,0.0,human,inf,28.9518,0.0,True
yosiko,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
njengokusetshenziswa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
silawule,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
nabokhokho,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
abhalisile,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
usinda,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ukuncishiselwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abashana,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
okushiwo,205,0,0.024979,0.0,human,inf,204.6469,0.0,True
ukuqophisana,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
ukwesabela,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
esinje,133,0,0.016206,0.0,human,inf,131.4802,0.0,True
uhide,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
buwumgogodla,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
enabe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
imfuneko,0,21,0.0,0.00257,machine,inf,19.1628,1.2e-05,True
okusukela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
njengesinye,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
engiyenzayo,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
abangabameli,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kunalokhu,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
nguyiphi,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ezingenele,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ngibhekane,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
nomthelelo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
ipansalb,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
wokubhekela,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
odlulisayo,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
unapoleon,0,47,0.0,0.005753,machine,inf,45.3598,0.0,True
lesihawu,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
okwedluliswa,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ezimfanelweni,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
umhlushwa,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
abasemqoka,19,0,0.002315,0.0,human,inf,16.9912,3.8e-05,True
sesiqale,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
lomnotho,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
kuchitshiyelwe,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
yetekisi,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kwisakhiwo,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
uwabeka,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
okusebenzela,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
icouncil,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
ngalomthetho,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
isatshalaliswa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
kamomgameli,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
alwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
labashayeli,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
zihlaziye,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
yolawulo,12,0,0.001462,0.0,human,inf,10.0411,0.001531,True
nokuqhutshwa,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
ekomiti,52,0,0.006336,0.0,human,inf,49.9479,0.0,True
ukungaboshwa,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
neyehlisa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ngomxhaso,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
indleko,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
zoku,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
linethemba,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
semthetho,0,123,0.0,0.015055,machine,inf,122.4805,0.0,True
akahle,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kungumbono,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
kwezincomo,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
lubuyiselwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
oluthokozisayo,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
kweselunga,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
umanyosi,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kunenkolelo,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
eritrea,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
usifaka,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
nasekuqikeleleni,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
wamukeleka,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
nomholo,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ukuhlabela,0,14,0.0,0.001714,machine,inf,12.1407,0.000493,True
ngokwenombolo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
yakuleli,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
sezimoto,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
babephuma,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
amemezele,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ezinembile,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
sesinyathelo,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ezikhumbulekayo,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
amageja,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
yemibandela,13,0,0.001584,0.0,human,inf,11.0316,0.000896,True
injengoba,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
isihumusho,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
abakukhulumayo,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
sobunikazi,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
wusuku,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
eyakhe,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
lwenzuzo,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
sithiyo,0,16,0.0,0.001958,machine,inf,14.1443,0.000169,True
yokwemukelwa,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
akube,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
bagqugquzelwe,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ethuluzini,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
wayosebenza,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
oluqondene,60,0,0.007311,0.0,human,inf,57.963,0.0,True
bopha,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
sundowns,0,16,0.0,0.001958,machine,inf,14.1443,0.000169,True
gafs,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
belaphe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ephuzwini,18,0,0.002193,0.0,human,inf,15.9965,6.3e-05,True
sesikhishiwe,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
amamamelodi,0,12,0.0,0.001469,machine,inf,10.1406,0.00145,True
ngumgwaqo,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ngaze,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
mfula,0,9,0.0,0.001102,machine,inf,7.1513,0.007491,True
lwamalunga,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
nithumele,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
eyasiza,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
sasequeenstown,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
kuphothulwe,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
sasol,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
singaphezu,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
ngokudidiyela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
tshani,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
umphosa,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
amasotho,0,28,0.0,0.003427,machine,inf,26.2028,0.0,True
kwababukeli,0,13,0.0,0.001591,machine,inf,11.1401,0.000845,True
abanemfundo,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
eupã,17,0,0.002071,0.0,human,inf,15.0023,0.000107,True
zokugoma,0,15,0.0,0.001836,machine,inf,13.1421,0.000289,True
lizocela,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
trailer,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
njengovumile,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
zokugunyazwa,0,16,0.0,0.001958,machine,inf,14.1443,0.000169,True
lemihlangano,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
elokishini,16,0,0.00195,0.0,human,inf,14.0086,0.000182,True
ngokuvula,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kae,15,0,0.001828,0.0,human,inf,13.0155,0.000309,True
yokuthengisela,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
leya,11,0,0.00134,0.0,human,inf,9.0519,0.002624,True
asuke,27,0,0.00329,0.0,human,inf,24.961,1e-06,True
ligcizelela,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
izinkomiti,0,8,0.0,0.000979,machine,inf,6.1597,0.013069,True
ukubonakaliswa,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
uramaphosa,0,22,0.0,0.002693,machine,inf,20.1677,7e-06,True
obangwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
sinesikhala,0,6,0.0,0.000734,machine,inf,4.1908,0.040643,True
esebonisene,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
chief,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
kwisitifikedi,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
unesihudo,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
isiboshwa,9,0,0.001097,0.0,human,inf,7.0789,0.0078,True
ebumnyameni,10,0,0.001218,0.0,human,inf,8.0643,0.004514,True
kwezishado,0,7,0.0,0.000857,machine,inf,5.1722,0.022951,True
proof,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
abhekwane,0,10,0.0,0.001224,machine,inf,8.1457,0.004316,True
curve,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
ngokokuzikhethela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
echibiyela,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
emafini,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
isinike,7,0,0.000853,0.0,human,inf,5.118,0.023679,True
ukhuthazwa,0,5,0.0,0.000612,machine,inf,3.2191,0.072784,False
yesithupha,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
thandi,0,17,0.0,0.002081,machine,inf,15.147,9.9e-05,True
asizwa,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
yokuqulwa,5,0,0.000609,0.0,human,inf,3.1829,0.074411,False
obekufanele,6,0,0.000731,0.0,human,inf,4.1456,0.041742,True
isiklhangisi,8,0,0.000975,0.0,human,inf,6.0964,0.013546,True
